State,Age,Dummy,HHID,WorkPlaceID,CurrentLocationID
0,35,-1,1747,34,1747
0,33,-1,1747,1747,1747
0,55,-1,1748,1748,1748
0,68,-1,1748,65,1748
0,59,-1,1749,1749,1749
0,67,-1,1749,46,1749
0,67,-1,1750,8,1750
0,44,-1,1750,1750,1750
0,28,-1,1751,21,1751
0,45,-1,1751,1751,1751
0,67,-1,1752,52,1752
0,57,-1,1752,1752,1752
0,36,-1,1753,45,1753
0,62,-1,1753,22,1753
0,25,-1,1754,121,1754
0,47,-1,1754,80,1754
0,67,-1,1755,82,1755
0,57,-1,1755,1755,1755
0,58,-1,1756,1756,1756
0,68,-1,1756,1756,1756
0,57,-1,1757,1757,1757
0,67,-1,1757,13,1757
0,56,-1,1758,1758,1758
0,69,-1,1758,89,1758
0,48,-1,1759,111,1759
0,41,-1,1759,21,1759
0,39,-1,1760,21,1760
0,33,-1,1760,1760,1760
0,30,-1,1761,1761,1761
0,37,-1,1761,98,1761
0,66,-1,1762,1,1762
0,56,-1,1762,1762,1762
0,69,-1,1763,1763,1763
0,57,-1,1763,44,1763
0,39,-1,1764,38,1764
0,33,-1,1764,1764,1764
0,55,-1,1765,1765,1765
0,67,-1,1765,78,1765
0,67,-1,1766,44,1766
0,56,-1,1766,1766,1766
0,32,-1,1767,1767,1767
0,39,-1,1767,56,1767
0,44,-1,1768,1768,1768
0,67,-1,1768,87,1768
0,33,-1,1769,1769,1769
0,35,-1,1769,52,1769
0,36,-1,1770,1770,1770
0,34,-1,1770,1770,1770
0,30,-1,1771,1771,1771
0,35,-1,1771,15,1771
0,68,-1,1772,1772,1772
0,55,-1,1772,1772,1772
0,58,-1,1773,99,1773
0,65,-1,1773,110,1773
0,65,-1,1774,1774,1774
0,57,-1,1774,1774,1774
0,31,-1,1775,13,1775
0,35,-1,1775,14,1775
0,34,-1,1776,1776,1776
0,39,-1,1776,47,1776
0,39,-1,1777,92,1777
0,63,-1,1777,73,1777
0,45,-1,1778,1778,1778
0,65,-1,1778,1778,1778
0,43,-1,1779,1779,1779
0,45,-1,1779,48,1779
0,31,-1,1780,1780,1780
0,38,-1,1780,99,1780
0,66,-1,1781,63,1781
0,58,-1,1781,84,1781
0,68,-1,1782,8,1782
0,57,-1,1782,1782,1782
0,56,-1,1783,1783,1783
0,65,-1,1783,35,1783
0,66,-1,1784,50,1784
0,56,-1,1784,110,1784
0,36,-1,1785,116,1785
0,30,-1,1785,111,1785
0,58,-1,1786,1786,1786
0,68,-1,1786,13,1786
0,68,-1,1787,1787,1787
0,59,-1,1787,1787,1787
0,30,-1,1788,1788,1788
0,37,-1,1788,22,1788
0,58,-1,1789,1789,1789
0,67,-1,1789,18,1789
0,36,-1,1790,69,1790
0,34,-1,1790,97,1790
0,55,-1,1791,1791,1791
0,68,-1,1791,88,1791
0,59,-1,1792,1792,1792
0,69,-1,1792,3,1792
0,36,-1,1793,91,1793
0,34,-1,1793,30,1793
0,65,-1,1794,19,1794
0,57,-1,1794,61,1794
0,36,-1,1795,93,1795
0,33,-1,1795,1795,1795
0,48,-1,1796,1796,1796
0,29,-1,1796,49,1796
0,66,-1,1797,84,1797
0,59,-1,1797,80,1797
0,67,-1,1798,1,1798
0,56,-1,1798,1798,1798
0,36,-1,1799,70,1799
0,64,-1,1799,95,1799
0,32,-1,1800,87,1800
0,39,-1,1800,14,1800
0,57,-1,1801,118,1801
0,67,-1,1801,5,1801
0,46,-1,1802,1802,1802
0,28,-1,1802,1802,1802
0,45,-1,1803,85,1803
0,40,-1,1803,1803,1803
0,68,-1,1804,81,1804
0,59,-1,1804,1804,1804
0,55,-1,1805,1805,1805
0,66,-1,1805,79,1805
0,58,-1,1806,1806,1806
2,66,-1,1806,101,1806
0,26,-1,1807,4,1807
0,49,-1,1807,98,1807
0,36,-1,1808,38,1808
0,33,-1,1808,120,1808
0,52,-1,1809,1809,1809
0,29,-1,1809,70,1809
0,65,-1,1809,40,1809
0,44,-1,1810,1810,1810
0,24,-1,1810,46,1810
0,19,-1,1811,1811,1811
0,41,-1,1811,1811,1811
0,36,-1,1811,1811,1811
0,23,-1,1812,8,1812
0,41,-1,1812,33,1812
0,45,-1,1812,70,1812
0,63,-1,1813,103,1813
0,27,-1,1813,24,1813
0,53,-1,1813,1813,1813
0,21,-1,1814,82,1814
0,49,-1,1814,1814,1814
0,40,-1,1814,1814,1814
0,35,-1,1815,55,1815
0,46,-1,1815,55,1815
2,67,-1,1816,1,1816
0,52,-1,1816,8,1816
0,27,-1,1816,98,1816
0,21,-1,1817,90,1817
0,42,-1,1817,9,1817
0,53,-1,1817,59,1817
0,49,-1,1818,113,1818
0,35,-1,1818,1818,1818
0,38,-1,1819,21,1819
0,41,-1,1819,41,1819
0,29,-1,1820,3,1820
0,65,-1,1820,1820,1820
0,52,-1,1820,99,1820
0,49,-1,1821,47,1821
0,39,-1,1821,1821,1821
0,19,-1,1822,1822,1822
0,43,-1,1822,41,1822
0,39,-1,1822,1822,1822
0,24,-1,1823,94,1823
0,42,-1,1823,1823,1823
0,49,-1,1824,7,1824
0,24,-1,1824,17,1824
0,44,-1,1824,1824,1824
0,23,-1,1825,15,1825
0,40,-1,1825,33,1825
0,49,-1,1825,72,1825
0,41,-1,1826,25,1826
0,36,-1,1826,1826,1826
0,43,-1,1827,1827,1827
0,22,-1,1827,1827,1827
0,62,-1,1828,119,1828
0,54,-1,1828,1828,1828
0,29,-1,1828,32,1828
0,43,-1,1829,1829,1829
2,23,-1,1829,105,1829
0,49,-1,1829,15,1829
0,41,-1,1830,58,1830
0,47,-1,1830,1,1830
0,22,-1,1830,1830,1830
0,23,-1,1831,18,1831
0,42,-1,1831,1831,1831
0,48,-1,1831,1831,1831
0,21,-1,1832,1832,1832
0,42,-1,1832,1832,1832
0,20,-1,1833,16,1833
0,49,-1,1833,14,1833
0,44,-1,1833,1833,1833
0,43,-1,1834,1834,1834
0,20,-1,1834,63,1834
0,45,-1,1835,31,1835
0,44,-1,1835,50,1835
0,23,-1,1835,14,1835
0,46,-1,1836,53,1836
0,35,-1,1836,116,1836
0,50,-1,1837,93,1837
0,55,-1,1837,51,1837
0,30,-1,1837,1837,1837
0,41,-1,1838,71,1838
0,47,-1,1838,114,1838
0,20,-1,1838,113,1838
0,19,-1,1839,12,1839
0,39,-1,1839,1839,1839
0,47,-1,1839,99,1839
0,42,-1,1840,1840,1840
0,39,-1,1840,1840,1840
0,52,-1,1841,1841,1841
0,55,-1,1841,76,1841
0,33,-1,1841,1841,1841
0,41,-1,1842,1842,1842
0,20,-1,1842,83,1842
0,48,-1,1842,1842,1842
0,49,-1,1843,2,1843
0,44,-1,1843,1843,1843
0,23,-1,1843,74,1843
0,29,-1,1844,118,1844
0,52,-1,1844,1844,1844
0,66,-1,1844,1844,1844
0,53,-1,1845,1845,1845
0,29,-1,1845,1845,1845
0,62,-1,1845,17,1845
0,50,-1,1846,18,1846
0,32,-1,1846,1846,1846
0,57,-1,1846,88,1846
0,34,-1,1847,21,1847
0,55,-1,1847,1847,1847
0,50,-1,1847,121,1847
0,56,-1,1848,71,1848
0,50,-1,1848,119,1848
0,33,-1,1848,1848,1848
0,52,-1,1849,1849,1849
0,26,-1,1849,98,1849
0,60,-1,1849,10,1849
0,22,-1,1850,106,1850
0,41,-1,1850,110,1850
0,41,-1,1851,67,1851
0,36,-1,1851,1851,1851
0,19,-1,1851,24,1851
0,23,-1,1852,61,1852
0,40,-1,1852,1852,1852
0,48,-1,1852,7,1852
0,47,-1,1853,105,1853
0,41,-1,1853,1853,1853
0,24,-1,1853,38,1853
0,23,-1,1854,46,1854
0,46,-1,1854,12,1854
0,42,-1,1854,122,1854
0,40,-1,1855,1855,1855
0,20,-1,1855,37,1855
0,53,-1,1856,1856,1856
0,32,-1,1856,115,1856
0,58,-1,1856,69,1856
0,64,-1,1857,60,1857
0,51,-1,1857,75,1857
0,26,-1,1857,18,1857
0,25,-1,1858,1858,1858
0,69,-1,1858,2,1858
0,52,-1,1858,1858,1858
0,46,-1,1859,21,1859
0,39,-1,1859,30,1859
0,63,-1,1860,68,1860
0,26,-1,1860,114,1860
0,51,-1,1860,1860,1860
0,42,-1,1861,1861,1861
0,21,-1,1861,96,1861
0,19,-1,1861,1861,1861
0,43,-1,1862,1862,1862
0,35,-1,1862,93,1862
0,57,-1,1863,86,1863
0,54,-1,1863,25,1863
0,32,-1,1863,99,1863
0,23,-1,1864,17,1864
0,48,-1,1864,113,1864
0,40,-1,1864,1864,1864
0,40,-1,1865,1865,1865
0,49,-1,1865,43,1865
0,24,-1,1865,117,1865
0,22,-1,1866,3,1866
0,45,-1,1866,72,1866
0,40,-1,1866,32,1866
0,28,-1,1867,103,1867
0,64,-1,1867,49,1867
0,54,-1,1867,103,1867
0,21,-1,1868,101,1868
0,46,-1,1868,85,1868
0,44,-1,1868,27,1868
0,45,-1,1869,1869,1869
0,42,-1,1869,1869,1869
0,23,-1,1869,24,1869
0,49,-1,1870,79,1870
0,44,-1,1870,1870,1870
0,22,-1,1870,78,1870
0,39,-1,1871,6,1871
0,47,-1,1871,71,1871
0,46,-1,1872,75,1872
0,20,-1,1872,1872,1872
0,41,-1,1872,119,1872
0,38,-1,1873,1873,1873
0,40,-1,1873,64,1873
0,25,-1,1874,93,1874
0,66,-1,1874,75,1874
0,52,-1,1874,1874,1874
0,35,-1,1875,1875,1875
0,45,-1,1875,46,1875
0,44,-1,1876,1876,1876
0,22,-1,1876,122,1876
0,45,-1,1876,40,1876
0,21,-1,1877,122,1877
0,42,-1,1877,84,1877
0,47,-1,1877,1877,1877
0,44,-1,1878,42,1878
0,24,-1,1878,1878,1878
0,64,-1,1879,24,1879
0,52,-1,1879,1879,1879
0,29,-1,1879,44,1879
0,38,-1,1880,1880,1880
0,19,-1,1880,102,1880
0,47,-1,1880,86,1880
0,42,-1,1881,1881,1881
0,23,-1,1881,5,1881
0,46,-1,1881,28,1881
0,47,-1,1882,113,1882
0,35,-1,1882,5,1882
0,39,-1,1883,1,1883
0,40,-1,1883,29,1883
0,42,-1,1884,77,1884
0,48,-1,1884,36,1884
0,22,-1,1884,90,1884
0,44,-1,1885,100,1885
0,39,-1,1885,1885,1885
0,52,-1,1886,1886,1886
0,61,-1,1886,48,1886
0,29,-1,1886,117,1886
0,48,-1,1887,61,1887
0,19,-1,1887,23,1887
0,37,-1,1887,1887,1887
0,22,-1,1888,122,1888
0,40,-1,1888,1888,1888
0,47,-1,1889,5,1889
0,19,-1,1889,110,1889
0,39,-1,1889,1,1889
0,46,-1,1890,36,1890
0,23,-1,1890,24,1890
0,41,-1,1890,1890,1890
0,56,-1,1891,46,1891
0,31,-1,1891,69,1891
0,54,-1,1891,97,1891
0,20,-1,1892,70,1892
0,42,-1,1892,1892,1892
0,21,-1,1893,85,1893
0,40,-1,1893,1893,1893
0,38,-1,1894,72,1894
0,46,-1,1894,46,1894
0,44,-1,1895,1895,1895
0,24,-1,1895,65,1895
0,47,-1,1895,1895,1895
0,60,-1,1896,100,1896
0,27,-1,1896,1896,1896
0,50,-1,1896,1896,1896
0,43,-1,1897,108,1897
0,39,-1,1897,1897,1897
0,39,-1,1898,1898,1898
0,45,-1,1898,105,1898
0,56,-1,1899,122,1899
0,51,-1,1899,18,1899
0,34,-1,1899,102,1899
0,21,-1,1900,1900,1900
0,42,-1,1900,1900,1900
0,46,-1,1900,8,1900
0,24,-1,1901,1901,1901
0,47,-1,1901,86,1901
0,41,-1,1901,1901,1901
0,41,-1,1902,1902,1902
0,20,-1,1902,34,1902
0,42,-1,1903,29,1903
0,21,-1,1903,47,1903
0,46,-1,1903,19,1903
0,39,-1,1904,1904,1904
0,47,-1,1904,21,1904
0,47,-1,1905,117,1905
0,22,-1,1905,1905,1905
0,42,-1,1905,6,1905
0,49,-1,1906,15,1906
0,42,-1,1906,1906,1906
0,22,-1,1906,1,1906
0,22,-1,1907,89,1907
0,42,-1,1907,1907,1907
0,45,-1,1908,1908,1908
0,37,-1,1908,1908,1908
0,69,-1,1909,29,1909
0,26,-1,1909,110,1909
0,53,-1,1909,1909,1909
0,44,-1,1910,1910,1910
0,46,-1,1910,53,1910
0,22,-1,1910,39,1910
0,43,-1,1911,108,1911
0,38,-1,1911,39,1911
0,24,-1,1912,57,1912
0,42,-1,1912,67,1912
0,45,-1,1913,92,1913
0,19,-1,1913,52,1913
0,39,-1,1913,119,1913
0,45,-1,1914,59,1914
0,37,-1,1914,68,1914
0,59,-1,1915,1915,1915
0,32,-1,1915,1915,1915
0,51,-1,1915,1915,1915
0,19,-1,1916,15,1916
0,49,-1,1916,1916,1916
0,38,-1,1916,1916,1916
0,69,-1,1917,61,1917
0,50,-1,1917,63,1917
0,25,-1,1917,1917,1917
0,20,-1,1918,93,1918
0,43,-1,1918,1918,1918
0,49,-1,1918,36,1918
0,32,-1,1919,30,1919
0,59,-1,1919,58,1919
0,53,-1,1919,1919,1919
2,21,-1,1920,45,1920
0,45,-1,1920,25,1920
0,40,-1,1920,1920,1920
0,23,-1,1921,1921,1921
0,41,-1,1921,1921,1921
0,49,-1,1921,106,1921
0,59,-1,1922,99,1922
0,54,-1,1922,1922,1922
0,33,-1,1922,68,1922
0,42,-1,1923,61,1923
0,35,-1,1923,1923,1923
0,22,-1,1924,10,1924
0,42,-1,1924,103,1924
0,47,-1,1924,121,1924
0,42,-1,1925,1925,1925
0,20,-1,1925,95,1925
0,47,-1,1925,44,1925
0,47,-1,1926,1926,1926
0,44,-1,1926,41,1926
0,23,-1,1926,90,1926
0,24,-1,1927,113,1927
0,19,-1,1927,1927,1927
0,44,-1,1927,7,1927
0,49,-1,1928,50,1928
0,37,-1,1928,1928,1928
0,23,-1,1929,1929,1929
0,43,-1,1929,1929,1929
0,49,-1,1929,13,1929
0,43,-1,1930,1930,1930
0,21,-1,1930,83,1930
0,41,-1,1931,104,1931
0,45,-1,1931,94,1931
0,21,-1,1931,82,1931
0,40,-1,1932,75,1932
0,38,-1,1932,1932,1932
0,42,-1,1933,58,1933
0,35,-1,1933,1933,1933
0,36,-1,1934,70,1934
0,45,-1,1934,51,1934
0,50,-1,1935,1,1935
0,59,-1,1935,1935,1935
0,33,-1,1935,115,1935
0,47,-1,1936,58,1936
0,22,-1,1936,111,1936
0,44,-1,1936,1936,1936
0,43,-1,1937,1937,1937
0,22,-1,1937,1,1937
0,21,-1,1938,106,1938
0,45,-1,1938,19,1938
0,43,-1,1938,1938,1938
0,44,-1,1939,1939,1939
0,23,-1,1939,1939,1939
0,46,-1,1939,12,1939
0,37,-1,1940,1940,1940
0,40,-1,1940,66,1940
0,33,-1,1941,28,1941
0,57,-1,1941,101,1941
0,51,-1,1941,115,1941
0,41,-1,1942,1942,1942
0,22,-1,1942,15,1942
0,24,-1,1943,58,1943
0,44,-1,1943,1943,1943
0,48,-1,1943,18,1943
0,41,-1,1944,78,1944
0,37,-1,1944,77,1944
2,36,-1,1945,1945,1945
0,44,-1,1945,89,1945
2,44,-1,1946,1946,1946
0,22,-1,1946,33,1946
0,26,-1,1947,40,1947
0,50,-1,1947,1947,1947
0,63,-1,1947,1,1947
0,39,-1,1948,1948,1948
0,45,-1,1948,59,1948
0,63,-1,1949,44,1949
0,26,-1,1949,96,1949
0,50,-1,1949,1949,1949
0,42,-1,1950,1950,1950
0,22,-1,1950,73,1950
0,46,-1,1950,11,1950
0,53,-1,1951,1951,1951
0,32,-1,1951,88,1951
0,59,-1,1951,40,1951
0,45,-1,1952,1,1952
0,44,-1,1952,1952,1952
0,24,-1,1952,1952,1952
0,42,-1,1953,41,1953
0,38,-1,1953,68,1953
0,28,-1,1954,63,1954
0,65,-1,1954,5,1954
0,50,-1,1954,110,1954
0,43,-1,1955,1955,1955
0,49,-1,1955,91,1955
0,22,-1,1955,52,1955
0,29,-1,1956,82,1956
0,63,-1,1956,106,1956
0,50,-1,1956,1956,1956
0,50,-1,1957,1957,1957
0,60,-1,1957,67,1957
0,27,-1,1957,77,1957
0,24,-1,1958,118,1958
0,43,-1,1958,89,1958
0,41,-1,1959,1959,1959
0,24,-1,1959,10,1959
0,46,-1,1959,104,1959
0,42,-1,1960,1960,1960
0,20,-1,1960,30,1960
0,45,-1,1960,8,1960
0,45,-1,1961,36,1961
0,42,-1,1961,1961,1961
0,22,-1,1961,1961,1961
0,20,-1,1962,1962,1962
0,43,-1,1962,1962,1962
0,48,-1,1962,85,1962
0,25,-1,1963,86,1963
0,66,-1,1963,7,1963
0,53,-1,1963,1963,1963
0,53,-1,1964,94,1964
0,26,-1,1964,1964,1964
0,66,-1,1964,30,1964
0,22,-1,1965,2,1965
0,47,-1,1965,1965,1965
0,41,-1,1965,9,1965
0,43,-1,1966,117,1966
0,38,-1,1966,1966,1966
0,64,-1,1967,57,1967
0,51,-1,1967,1967,1967
0,25,-1,1967,98,1967
0,54,-1,1968,5,1968
0,30,-1,1968,116,1968
0,58,-1,1968,36,1968
0,25,-1,1969,99,1969
0,54,-1,1969,107,1969
0,64,-1,1969,107,1969
0,41,-1,1970,1970,1970
0,22,-1,1970,1970,1970
0,46,-1,1970,75,1970
0,43,-1,1971,18,1971
0,24,-1,1971,63,1971
0,49,-1,1971,63,1971
0,22,-1,1972,40,1972
0,41,-1,1972,1972,1972
0,53,-1,1973,1973,1973
0,66,-1,1973,116,1973
0,26,-1,1973,72,1973
0,28,-1,1974,18,1974
0,63,-1,1974,41,1974
0,50,-1,1974,122,1974
0,40,-1,1975,1975,1975
0,23,-1,1975,74,1975
0,29,-1,1976,47,1976
0,52,-1,1976,1976,1976
0,61,-1,1976,14,1976
0,48,-1,1977,48,1977
0,40,-1,1977,1977,1977
0,22,-1,1977,116,1977
0,42,-1,1978,1978,1978
0,48,-1,1978,4,1978
0,23,-1,1978,20,1978
0,51,-1,1979,90,1979
0,34,-1,1979,52,1979
0,57,-1,1979,105,1979
0,56,-1,1980,3,1980
0,33,-1,1980,1980,1980
0,54,-1,1980,1980,1980
0,64,-1,1981,28,1981
0,50,-1,1981,1981,1981
0,25,-1,1981,43,1981
0,40,-1,1982,74,1982
0,21,-1,1982,88,1982
0,20,-1,1983,106,1983
0,40,-1,1983,1,1983
0,45,-1,1983,43,1983
0,47,-1,1984,33,1984
0,36,-1,1984,1984,1984
0,19,-1,1985,98,1985
0,37,-1,1985,21,1985
0,48,-1,1985,112,1985
0,41,-1,1986,1986,1986
0,39,-1,1986,1986,1986
0,31,-1,1987,1987,1987
0,53,-1,1987,1987,1987
0,57,-1,1987,1987,1987
0,36,-1,1988,1988,1988
0,49,-1,1988,62,1988
0,46,-1,1989,93,1989
0,43,-1,1989,107,1989
0,23,-1,1989,1989,1989
0,39,-1,1990,1990,1990
0,47,-1,1990,118,1990
0,39,-1,1991,1991,1991
0,45,-1,1991,25,1991
0,48,-1,1992,26,1992
0,40,-1,1992,74,1992
0,24,-1,1992,1,1992
0,63,-1,1993,35,1993
0,27,-1,1993,96,1993
0,52,-1,1993,102,1993
0,61,-1,1994,79,1994
0,53,-1,1994,1994,1994
0,27,-1,1994,87,1994
0,40,-1,1995,1995,1995
0,49,-1,1995,5,1995
0,23,-1,1995,1995,1995
2,29,-1,1996,73,1996
0,69,-1,1996,21,1996
0,52,-1,1996,1996,1996
0,64,-1,1997,22,1997
0,26,-1,1997,39,1997
0,53,-1,1997,1997,1997
0,40,-1,1998,64,1998
0,45,-1,1998,1998,1998
0,22,-1,1998,1998,1998
0,49,-1,1999,1999,1999
0,24,-1,1999,3,1999
0,40,-1,1999,1999,1999
0,48,-1,2000,1,2000
0,44,-1,2000,2000,2000
0,20,-1,2000,68,2000
0,24,-1,2001,46,2001
0,43,-1,2001,2001,2001
0,48,-1,2002,17,2002
0,23,-1,2002,4,2002
0,44,-1,2002,2002,2002
0,46,-1,2003,119,2003
0,37,-1,2003,2003,2003
0,19,-1,2003,57,2003
0,25,-1,2004,26,2004
0,64,-1,2004,91,2004
0,51,-1,2004,2004,2004
0,43,-1,2005,2005,2005
0,19,-1,2005,2005,2005
0,35,-1,2005,2005,2005
0,45,-1,2006,102,2006
0,36,-1,2006,56,2006
0,37,-1,2007,2007,2007
0,49,-1,2007,88,2007
0,41,-1,2008,2008,2008
0,24,-1,2008,2008,2008
0,19,-1,2009,15,2009
0,44,-1,2009,45,2009
0,35,-1,2009,2009,2009
0,38,-1,2010,2010,2010
0,45,-1,2010,50,2010
0,19,-1,2010,54,2010
0,42,-1,2011,2011,2011
0,47,-1,2011,72,2011
0,20,-1,2011,2011,2011
0,47,-1,2012,61,2012
0,24,-1,2012,100,2012
0,40,-1,2012,2012,2012
0,50,-1,2013,2013,2013
0,58,-1,2013,68,2013
0,34,-1,2013,102,2013
0,39,-1,2014,2014,2014
0,44,-1,2014,2014,2014
0,40,-1,2015,2015,2015
0,21,-1,2015,96,2015
0,42,-1,2016,2016,2016
0,23,-1,2016,46,2016
0,62,-1,2017,20,2017
0,50,-1,2017,2017,2017
0,25,-1,2017,74,2017
0,45,-1,2018,2018,2018
0,42,-1,2018,2018,2018
0,22,-1,2018,48,2018
0,54,-1,2019,2019,2019
0,28,-1,2019,86,2019
0,66,-1,2019,2019,2019
0,58,-1,2020,121,2020
0,50,-1,2020,2020,2020
0,32,-1,2020,62,2020
0,45,-1,2021,1,2021
0,39,-1,2021,2021,2021
0,50,-1,2022,2022,2022
0,25,-1,2022,1,2022
0,62,-1,2022,48,2022
0,21,-1,2023,43,2023
0,45,-1,2023,119,2023
0,42,-1,2023,71,2023
0,24,-1,2024,1,2024
0,41,-1,2024,10,2024
0,45,-1,2024,120,2024
0,52,-1,2025,2025,2025
0,26,-1,2025,48,2025
0,60,-1,2025,47,2025
0,27,-1,2026,63,2026
0,61,-1,2026,33,2026
0,52,-1,2026,97,2026
0,44,-1,2027,79,2027
0,21,-1,2027,50,2027
0,44,-1,2028,33,2028
0,47,-1,2028,17,2028
0,23,-1,2028,50,2028
0,48,-1,2029,55,2029
0,42,-1,2029,22,2029
0,23,-1,2029,74,2029
0,39,-1,2030,2030,2030
0,43,-1,2030,106,2030
0,38,-1,2031,2031,2031
0,45,-1,2031,5,2031
0,23,-1,2032,2032,2032
0,46,-1,2032,84,2032
0,40,-1,2032,61,2032
0,40,-1,2033,74,2033
0,36,-1,2033,2033,2033
0,43,-1,2034,2034,2034
0,45,-1,2034,30,2034
0,20,-1,2034,22,2034
0,39,-1,2035,2035,2035
0,43,-1,2035,64,2035
0,45,-1,2036,112,2036
0,35,-1,2036,2036,2036
0,45,-1,2037,21,2037
0,21,-1,2037,91,2037
0,41,-1,2037,2037,2037
0,36,-1,2038,2038,2038
0,49,-1,2038,55,2038
0,40,-1,2039,2039,2039
0,23,-1,2039,111,2039
0,42,-1,2040,115,2040
0,37,-1,2040,2040,2040
0,24,-1,2041,72,2041
0,40,-1,2041,10,2041
0,63,-1,2042,32,2042
0,27,-1,2042,74,2042
0,51,-1,2042,81,2042
0,22,-1,2043,2043,2043
0,41,-1,2043,52,2043
0,42,-1,2044,2044,2044
0,21,-1,2044,7,2044
0,19,-1,2044,2044,2044
0,37,-1,2045,2045,2045
0,40,-1,2045,78,2045
0,22,-1,2046,14,2046
0,46,-1,2046,54,2046
0,42,-1,2046,4,2046
0,43,-1,2047,2047,2047
0,24,-1,2047,54,2047
0,46,-1,2047,17,2047
0,51,-1,2048,2048,2048
2,68,-1,2048,59,2048
0,25,-1,2048,63,2048
0,49,-1,2049,90,2049
0,24,-1,2049,92,2049
0,43,-1,2049,59,2049
0,61,-1,2050,58,2050
0,52,-1,2050,2050,2050
0,26,-1,2050,2050,2050
0,45,-1,2051,63,2051
0,24,-1,2051,2051,2051
0,44,-1,2051,2051,2051
0,42,-1,2052,57,2052
0,48,-1,2052,86,2052
0,24,-1,2052,73,2052
0,20,-1,2053,2053,2053
0,45,-1,2053,25,2053
0,41,-1,2053,2053,2053
2,44,-1,2054,2054,2054
0,21,-1,2054,89,2054
0,48,-1,2055,68,2055
0,43,-1,2055,2055,2055
0,22,-1,2055,23,2055
0,47,-1,2056,39,2056
0,35,-1,2056,2056,2056
0,52,-1,2057,2057,2057
0,57,-1,2057,106,2057
0,32,-1,2057,50,2057
0,19,-1,2058,1,2058
0,48,-1,2058,41,2058
0,35,-1,2058,2058,2058
0,50,-1,2059,2059,2059
0,28,-1,2059,65,2059
0,63,-1,2059,90,2059
0,52,-1,2060,2060,2060
0,28,-1,2060,94,2060
0,60,-1,2060,58,2060
0,44,-1,2061,2061,2061
0,23,-1,2061,38,2061
0,45,-1,2061,2061,2061
0,50,-1,2062,2062,2062
0,69,-1,2062,54,2062
0,29,-1,2062,22,2062
0,25,-1,2063,74,2063
0,50,-1,2063,73,2063
0,68,-1,2063,100,2063
0,49,-1,2064,23,2064
0,42,-1,2064,2064,2064
0,24,-1,2064,107,2064
0,20,-1,2065,1,2065
0,44,-1,2065,2065,2065
0,45,-1,2065,2065,2065
0,20,-1,2066,84,2066
2,45,-1,2066,16,2066
0,43,-1,2066,17,2066
0,36,-1,2067,2067,2067
0,48,-1,2067,113,2067
0,21,-1,2068,77,2068
0,40,-1,2068,2068,2068
0,48,-1,2068,105,2068
0,42,-1,2069,2069,2069
0,21,-1,2069,20,2069
0,47,-1,2070,108,2070
0,38,-1,2070,2070,2070
0,47,-1,2071,116,2071
0,24,-1,2071,89,2071
0,44,-1,2071,2071,2071
0,24,-1,2072,75,2072
0,45,-1,2072,22,2072
0,43,-1,2072,2072,2072
0,58,-1,2073,13,2073
0,50,-1,2073,2073,2073
0,33,-1,2073,53,2073
0,23,-1,2074,39,2074
0,47,-1,2074,66,2074
0,41,-1,2074,2074,2074
0,54,-1,2075,2075,2075
0,69,-1,2075,68,2075
0,26,-1,2075,10,2075
0,54,-1,2076,19,2076
0,63,-1,2076,64,2076
0,26,-1,2076,101,2076
0,33,-1,2077,16,2077
0,55,-1,2077,81,2077
0,54,-1,2077,2077,2077
0,22,-1,2078,117,2078
0,44,-1,2078,2078,2078
0,30,-1,2079,54,2079
0,54,-1,2079,2079,2079
0,55,-1,2079,2079,2079
0,22,-1,2080,38,2080
0,40,-1,2080,1,2080
0,36,-1,2081,2081,2081
0,41,-1,2081,98,2081
0,19,-1,2081,81,2081
0,22,-1,2082,102,2082
0,50,-1,2082,19,2082
0,43,-1,2082,2082,2082
0,19,-1,2083,66,2083
0,48,-1,2083,91,2083
0,38,-1,2083,2083,2083
0,37,-1,2084,1,2084
0,46,-1,2084,96,2084
0,19,-1,2085,2085,2085
0,43,-1,2085,101,2085
0,20,-1,2085,41,2085
0,21,-1,2086,108,2086
0,44,-1,2086,2086,2086
0,49,-1,2086,2086,2086
0,47,-1,2087,49,2087
0,42,-1,2087,2087,2087
0,23,-1,2087,2087,2087
0,40,-1,2088,78,2088
0,24,-1,2088,2088,2088
0,48,-1,2088,58,2088
0,44,-1,2089,39,2089
0,45,-1,2089,2089,2089
0,22,-1,2089,79,2089
0,47,-1,2090,2090,2090
0,37,-1,2090,2090,2090
0,19,-1,2090,1,2090
0,69,-1,2091,22,2091
0,26,-1,2091,42,2091
0,53,-1,2091,2091,2091
0,40,-1,2092,44,2092
0,19,-1,2092,2092,2092
0,39,-1,2092,2092,2092
0,42,-1,2093,44,2093
0,49,-1,2093,41,2093
0,22,-1,2093,2093,2093
0,50,-1,2094,2094,2094
0,25,-1,2094,27,2094
0,66,-1,2094,5,2094
0,47,-1,2095,2095,2095
0,35,-1,2095,2095,2095
0,19,-1,2095,67,2095
0,37,-1,2096,2096,2096
0,45,-1,2096,82,2096
0,42,-1,2097,97,2097
0,24,-1,2097,21,2097
0,48,-1,2098,114,2098
0,19,-1,2098,64,2098
0,38,-1,2098,2098,2098
0,42,-1,2099,73,2099
0,38,-1,2099,2099,2099
0,55,-1,2100,121,2100
0,54,-1,2100,2100,2100
0,31,-1,2100,105,2100
